time,open,high,low,close,volume,EMA25,EMA50,signal
2022-12-06 05:00:00,16964.52,17008.6,17002.88,16977.47,623.32287147,17063.82222581553,17072.973799658244,hold
2022-12-06 06:00:00,16955.95,17023.6,16977.65,17004.25,649.8263715,17059.239746906645,17070.278748691253,hold
2022-12-06 07:00:00,16991.2,17022.95,17003.26,17004.08,563.08208974,17054.996689452288,17067.682719330813,hold
2022-12-06 08:00:00,16972.83,17044.68,17003.98,17035.52,1004.48784499,17053.498482571344,17066.4214362198,hold
2022-12-06 09:00:00,16974.05,17039.13,17035.77,16976.57,869.60116673,17047.580906988933,17062.89785048569,hold
2022-12-06 10:00:00,16938.54,16989.26,16976.56,16968.63,1233.83050126,17041.507760297478,17059.20107203527,hold
2022-12-06 11:00:00,16904.04,16993.78,16968.75,16986.17,1339.3596265,17037.251009505366,17056.337108426043,hold
2022-12-06 12:00:00,16977.62,17022.84,16986.05,16997.34,840.13594602,17034.180931851108,17054.023496330905,hold
2022-12-06 13:00:00,16976.31,17032.54,16996.22,16985.8,945.50403967,17030.459321708717,17051.348065102244,hold
2022-12-06 14:00:00,16959.68,17019.18,16986.02,16972.33,1767.26501232,17025.98783542343,17048.249317451176,hold
2022-12-06 15:00:00,16930.84,17024.53,16973.5,16984.59,2219.0590056,17022.803386544707,17045.75287362956,hold
2022-12-06 16:00:00,16968.38,17020.69,16984.59,16986.97,1329.64526888,17020.046972195116,17043.44766289899,hold
2022-12-06 17:00:00,16945.71,17007.62,16986.38,16961.47,1133.7958542,17015.54105125703,17040.232852589226,hold
2022-12-06 18:00:00,16912.14,16998.2,16961.0,16972.05,1512.62333128,17012.19558577572,17037.559015232786,hold
2022-12-06 19:00:00,16925.02,16987.47,16971.45,16969.85,1272.46827134,17008.938233023742,17034.90375973346,hold
2022-12-06 20:00:00,16951.04,16996.2,16970.25,16990.26,1383.37964108,17007.50144586807,17033.15302405764,hold
2022-12-06 21:00:00,16974.85,17010.55,16990.04,16992.75,931.84427986,17006.366719262835,17031.568591741652,hold
2022-12-06 22:00:00,16958.96,16997.7,16993.6,16975.16,447.40713298,17003.966202396463,17029.356490104725,hold
2022-12-06 23:00:00,16972.91,17111.35,16974.77,17089.05,2020.78944292,17010.51110990443,17031.697412061403,hold
2022-12-07 00:00:00,17046.01,17140.22,17089.18,17065.65,982.89562691,17014.752562988706,17033.02888609821,hold
2022-12-07 01:00:00,17021.3,17075.73,17065.62,17042.25,802.71320929,17016.867750451114,17033.390498408087,hold
2022-12-07 02:00:00,17034.12,17066.78,17041.03,17055.97,460.80262689,17019.87561580103,17034.27596905875,hold
2022-12-07 03:00:00,17020.44,17055.97,17055.97,17025.61,440.40001748,17020.316722277872,17033.93612713488,hold
2022-12-07 04:00:00,17014.56,17044.9,17025.47,17040.36,355.28273607,17021.858512871884,17034.188043717826,hold
2022-12-07 05:00:00,16976.44,17046.47,17040.86,17005.92,521.14872729,17020.632473420203,17033.079492983794,hold
2022-12-07 06:00:00,16933.46,17008.03,17005.22,16956.81,762.22131581,17015.72305238788,17030.088532474627,hold
2022-12-07 07:00:00,16728.82,16959.32,16956.12,16763.05,2725.27285944,16996.28666374266,17019.616433161897,hold
2022-12-07 08:00:00,16679.52,16817.38,16762.96,16794.96,1643.24252248,16980.799997300917,17010.80637695947,hold
2022-12-07 09:00:00,16791.12,16837.68,16794.95,16834.9,867.19686129,16969.576920585463,17003.908087666943,hold
2022-12-07 10:00:00,16788.56,16836.12,16836.12,16826.78,762.95743169,16958.592542078888,16996.961888150592,hold
2022-12-07 11:00:00,16781.11,16834.01,16825.89,16795.23,666.10315602,16946.026192688205,16989.050833713314,hold
2022-12-07 12:00:00,16767.69,16811.71,16794.62,16795.55,932.94895637,16934.45110094296,16981.46256572456,hold
2022-12-07 13:00:00,16793.98,16873.05,16794.93,16855.91,1144.08664651,16928.409477793502,16976.538935696146,hold
2022-12-07 14:00:00,16821.44,16897.13,16856.29,16838.21,1328.40772691,16921.471056424773,16971.1142715512,hold
2022-12-07 15:00:00,16810.03,16859.31,16838.22,16838.66,1743.36531961,16915.100975161327,16965.919986392328,hold
2022-12-07 16:00:00,16778.15,16850.85,16838.66,16810.86,1195.37355972,16907.082438610458,16959.83920261224,hold
2022-12-07 17:00:00,16798.08,16825.6,16810.87,16804.76,821.17532093,16899.21148179427,16953.757665254896,hold
2022-12-07 18:00:00,16782.99,16839.63,16805.52,16784.32,661.55961081,16890.373675502407,16947.113050931177,hold
2022-12-07 19:00:00,16782.9,16831.22,16783.54,16814.5,719.7473573,16884.5372389253,16941.912539129957,hold
2022-12-07 20:00:00,16800.26,16891.43,16814.26,16821.46,949.58977646,16879.685143623356,16937.18891014447,hold
2022-12-07 21:00:00,16806.3,16834.45,16823.05,16829.72,534.81525585,16875.841671036942,16932.97444307998,hold
2022-12-07 22:00:00,16795.51,16861.18,16829.68,16841.86,755.88786638,16873.227696341793,16929.40132766508,hold
2022-12-07 23:00:00,16827.46,16866.03,16841.85,16840.0,858.27400042,16870.67171970012,16925.895393246843,hold
2022-12-08 00:00:00,16811.11,16890.0,16839.76,16814.86,757.4557781,16866.37851049242,16921.54106409991,hold
2022-12-08 01:00:00,16782.24,16845.78,16813.72,16830.98,1000.8014732,16863.65554814685,16917.989649821484,hold
2022-12-08 02:00:00,16807.47,16880.97,16830.81,16844.05,719.79543947,16862.14742905863,16915.090055710836,hold
2022-12-08 03:00:00,16824.85,16863.91,16844.86,16833.0,510.22737729,16859.905319131045,16911.870837839826,hold
2022-12-08 04:00:00,16808.98,16847.19,16831.45,16816.03,457.65913799,16856.530294582506,16908.112373610813,hold
2022-12-08 05:00:00,16801.01,16827.8,16814.78,16819.97,361.58278114,16853.717964230007,16904.655809939803,hold
2022-12-08 06:00:00,16785.66,16819.93,16819.93,16804.71,384.65763782,16849.9481208277,16900.73636641275,hold
2022-12-08 07:00:00,16801.62,16845.9,16804.78,16825.89,480.34128974,16848.097496148646,16897.801214788724,hold
2022-12-08 08:00:00,16818.59,16839.77,16825.88,16834.01,368.66389279,16847.013842598753,16895.2995985225,hold
2022-12-08 09:00:00,16795.27,16846.91,16833.76,16803.87,383.88839172,16843.695085475774,16891.714124070637,hold
2022-12-08 10:00:00,16800.01,16833.93,16803.87,16823.42,417.55238037,16842.1354635161,16889.035923126692,hold
2022-12-08 11:00:00,16738.0,16866.94,16824.05,16850.33,1245.39883969,16842.765812476402,16887.51804378839,hold
2022-12-08 12:00:00,16825.82,16880.31,16850.89,16829.78,994.49681,16841.766903824373,16885.25380677708,hold
2022-12-08 13:00:00,16803.29,16869.73,16830.5,16856.97,930.766385,16842.93637276096,16884.144637883863,hold
2022-12-08 14:00:00,16827.65,16926.54,16856.97,16899.15,1222.21764846,16847.260497933195,16884.733083457046,hold
2022-12-08 15:00:00,16883.22,16959.63,16899.6,16918.81,1788.58355678,16852.76430578449,16886.069433125398,hold
2022-12-08 16:00:00,16910.73,16959.19,16919.13,16949.99,1076.78787733,16860.24320533953,16888.57612202244,hold
2022-12-08 17:00:00,16935.39,16978.08,16949.48,16969.05,1018.24222164,16868.612958774953,16891.7319603745,hold
2022-12-08 18:00:00,16961.71,17288.29,16969.08,17252.84,2897.45641767,16898.168885023035,16905.89305996766,hold
2022-12-08 19:00:00,17185.25,17300.59,17252.78,17255.38,1903.49299262,16925.64666309819,16919.598430165006,buy
2022-12-08 20:00:00,17157.1,17298.01,17255.37,17202.54,1492.55443142,16946.946150552176,16930.69417800167,hold
2022-12-08 21:00:00,17171.99,17216.94,17202.03,17182.94,796.81964696,16965.099523586625,16940.586171021216,hold
2022-12-08 22:00:00,17178.82,17246.22,17184.36,17204.97,829.30149758,16983.551098695345,16950.954164314502,hold
2022-12-08 23:00:00,17180.0,17267.41,17204.11,17226.01,1494.49063265,17002.20178341109,16961.74066767472,hold
2022-12-09 00:00:00,17187.37,17259.48,17226.03,17207.26,979.12616643,17017.975492379468,16971.368876785513,hold
2022-12-09 01:00:00,17199.78,17295.24,17206.91,17235.43,1456.54703102,17034.702762196433,16981.724214950787,hold
2022-12-09 02:00:00,17205.86,17253.98,17235.43,17216.57,695.9674829,17048.692549719788,16990.93385358017,hold
2022-12-09 03:00:00,17192.4,17232.2,17216.44,17203.06,544.2652885,17060.566968972114,16999.252525988788,hold
2022-12-09 04:00:00,17189.72,17225.41,17202.85,17225.07,436.20298827,17073.221048281954,17008.108113204915,hold
2022-12-09 05:00:00,17201.1,17224.65,17223.84,17218.63,278.56939327,17084.406352260266,17016.36387347139,hold
2022-12-09 06:00:00,17193.72,17220.53,17218.33,17218.48,480.86105029,17094.719709778707,17024.289996080355,hold
2022-12-09 07:00:00,17210.9,17236.79,17218.05,17213.03,476.10054227,17103.82050133419,17031.691564861518,hold
2022-12-09 08:00:00,17200.0,17218.4,17212.72,17206.89,349.46817305,17111.748924308486,17038.562091729695,hold
2022-12-09 09:00:00,17202.3,17256.53,17206.28,17237.67,579.20637475,17121.43516090014,17046.370244995196,hold
2022-12-09 10:00:00,17204.99,17268.86,17237.66,17219.07,660.74218697,17128.94553313859,17053.14278440715,hold
2022-12-09 11:00:00,17211.74,17258.31,17218.0,17241.27,423.77534125,17137.585876743316,17060.520322273536,hold
2022-12-09 12:00:00,17177.17,17352.62,17242.27,17256.79,1426.65184834,17146.75542468614,17068.217172380457,hold
2022-12-09 13:00:00,17066.9,17276.09,17256.79,17152.7,2616.43866448,17147.212699710282,17071.53022444397,hold
2022-12-09 14:00:00,17079.92,17173.38,17152.66,17157.42,1915.27831062,17147.997876655645,17074.898450936365,hold
2022-12-09 15:00:00,17137.76,17195.84,17156.88,17182.0,1370.07571745,17150.613424605213,17079.09851168396,hold
2022-12-09 16:00:00,17150.66,17188.66,17181.86,17160.84,896.04001553,17151.400084250967,17082.304060245373,hold
2022-12-09 17:00:00,17151.6,17173.29,17161.3,17166.37,526.25240055,17152.551616231664,17085.60076376516,hold
2022-12-09 18:00:00,17119.78,17166.23,17166.23,17149.21,810.1737534,17152.29456882923,17088.095243617507,hold
2022-12-09 19:00:00,17122.05,17164.94,17148.68,17143.61,1024.34285315,17151.626525073138,17090.27229288741,hold
2022-12-09 20:00:00,17097.14,17152.94,17142.0,17101.04,929.09304752,17147.735253913666,17090.694555911436,hold
2022-12-09 21:00:00,17060.69,17125.83,17100.97,17112.85,1141.73023574,17145.051772843384,17091.563396856087,hold
2022-12-09 22:00:00,17105.93,17133.98,17112.82,17133.97,559.79050724,17144.19932877851,17093.226400900945,hold
2022-12-09 23:00:00,17117.45,17158.37,17133.98,17130.59,399.93762565,17143.15245733401,17094.691640081302,hold
2022-12-10 00:00:00,17120.36,17168.48,17130.49,17154.03,419.6463136,17143.98919138524,17097.01863458792,hold
2022-12-10 01:00:00,17149.07,17168.7,17154.08,17155.54,271.123285,17144.87771512484,17099.313590094273,hold
2022-12-10 02:00:00,17116.6,17162.1,17155.53,17141.48,348.65382379,17144.61635242293,17100.96717479646,hold
2022-12-10 03:00:00,17135.32,17160.76,17141.48,17146.85,237.06899324,17144.78817146732,17102.76650127503,hold
2022-12-10 04:00:00,17139.58,17161.61,17146.04,17152.14,229.20999617,17145.353696739065,17104.702716911303,hold
2022-12-10 05:00:00,17133.64,17157.49,17151.17,17134.74,184.60206122,17144.53725852837,17105.880649581446,hold
2022-12-10 06:00:00,17130.52,17162.91,17134.7,17148.49,238.48948261,17144.84131556465,17107.551604499822,hold
2022-12-10 07:00:00,17139.22,17177.0,17148.49,17154.21,292.515896,17145.561983598138,17109.381345499827,hold
2022-12-10 08:00:00,17141.08,17158.67,17155.05,17143.11,195.69791274,17145.373369475205,17110.704037833166,hold
2022-12-10 09:00:00,17114.0,17148.04,17142.41,17145.47,316.25620913,17145.3808025925,17112.067408898532,hold
2022-12-10 10:00:00,17141.36,17172.34,17145.08,17164.0,253.40821851,17146.813048546923,17114.10398109859,hold
2022-12-10 11:00:00,17153.07,17174.05,17163.53,17168.12,245.47259645,17148.452044812544,17116.222256349625,hold
2022-12-10 12:00:00,17142.11,17177.24,17168.06,17159.28,175.36845135,17149.284964442348,17117.910795316307,hold
2022-12-10 13:00:00,17141.55,17193.26,17159.96,17158.61,324.07206491,17150.00227486986,17119.506842558803,hold
2022-12-10 14:00:00,17144.81,17176.96,17158.34,17166.51,283.66578244,17151.272099879872,17121.35010363493,hold
2022-12-10 15:00:00,17162.14,17227.15,17167.01,17209.22,682.9059083,17155.729630658345,17124.79598192376,hold
2022-12-10 16:00:00,17173.13,17227.64,17208.94,17190.64,477.18164228,17158.41504368463,17127.378100279693,hold
2022-12-10 17:00:00,17160.07,17203.28,17190.73,17168.23,381.08005297,17159.170040324272,17128.980135562844,hold
2022-12-10 18:00:00,17167.82,17195.68,17170.15,17186.85,274.19456355,17161.299267991635,17131.249542011363,hold
2022-12-10 19:00:00,17165.95,17192.58,17186.85,17176.75,274.31363116,17162.487785838435,17133.03387369719,hold
2022-12-10 20:00:00,17166.88,17184.66,17177.42,17174.16,243.08772406,17163.38564846625,17134.646662963965,hold
2022-12-10 21:00:00,17119.68,17178.06,17174.08,17126.99,491.43829406,17160.585983199617,17134.34640167126,hold
2022-12-10 22:00:00,17111.07,17159.69,17126.2,17137.56,517.77324117,17158.814753722723,17134.472425135136,hold
2022-12-10 23:00:00,17093.42,17148.73,17136.89,17128.1,503.36073104,17156.45208035944,17134.22252611023,hold
2022-12-11 00:00:00,17121.76,17146.56,17128.1,17143.53,249.12056648,17155.458074177943,17134.5875250863,hold
2022-12-11 01:00:00,17138.29,17168.55,17142.36,17163.07,274.7724722,17156.043606933486,17135.704484886835,hold
2022-12-11 02:00:00,17141.59,17166.08,17164.26,17145.99,282.99241592,17155.270252553986,17136.107838420685,hold
2022-12-11 03:00:00,17140.8,17174.51,17145.98,17155.07,365.61895276,17155.254848511373,17136.851452600265,hold
2022-12-11 04:00:00,17151.64,17172.01,17155.1,17169.09,198.58659567,17156.319090933575,17138.115709361038,hold
2022-12-11 05:00:00,17154.01,17190.28,17169.04,17176.67,353.40615105,17157.884545477147,17139.627642327272,hold
2022-12-11 06:00:00,17164.9,17199.98,17176.61,17173.48,327.43637546,17159.08419582506,17140.95518576542,hold
2022-12-11 07:00:00,17155.0,17193.79,17172.56,17181.51,300.28617959,17160.809257684672,17142.545570637365,hold
2022-12-11 08:00:00,17155.87,17185.8,17181.5,17176.81,263.76217881,17162.040084016622,17143.889273749624,hold
2022-12-11 09:00:00,17160.12,17177.64,17176.8,17169.07,131.40548617,17162.580846784575,17144.876753210425,hold
2022-12-11 10:00:00,17149.82,17172.75,17167.98,17165.89,225.59941257,17162.835397031915,17145.700802104133,hold
2022-12-11 11:00:00,17141.75,17170.1,17165.89,17167.84,249.93667678,17163.220366491,17146.569005943187,hold
2022-12-11 12:00:00,17145.05,17171.12,17167.4,17161.48,238.81899359,17163.08649214554,17147.15375080816,hold
2022-12-11 13:00:00,17130.07,17169.64,17162.26,17155.96,336.0356014,17162.538300442036,17147.499093913724,hold
2022-12-11 14:00:00,17131.8,17158.96,17156.91,17154.97,275.27968444,17161.956123484957,17147.792070622992,hold
2022-12-11 15:00:00,17141.68,17159.69,17155.61,17153.89,239.72451125,17161.335652447655,17148.031205108364,hold
2022-12-11 16:00:00,17145.76,17169.77,17154.61,17163.9,271.04222843,17161.532909951682,17148.653510790387,hold
2022-12-11 17:00:00,17162.93,17179.47,17163.87,17178.89,291.93576625,17162.86807072463,17149.839255465275,hold
2022-12-11 18:00:00,17167.72,17217.1,17178.8,17203.71,384.04801859,17166.009757591968,17151.951833682324,hold
2022-12-11 19:00:00,17137.35,17271.92,17202.69,17178.03,1518.68388421,17166.934391623356,17152.97450687125,hold
2022-12-11 20:00:00,17087.61,17178.93,17176.94,17103.51,1134.3024137,17162.055592267712,17151.034722288066,hold
2022-12-11 21:00:00,17093.25,17147.32,17102.11,17113.44,575.81430715,17158.315931324043,17149.560419453243,hold
2022-12-11 22:00:00,17089.0,17130.32,17113.44,17103.94,544.19064641,17154.13316737604,17147.77138339625,hold
2022-12-11 23:00:00,17073.19,17132.19,17103.81,17085.21,916.05315144,17148.83138527019,17145.317995812085,hold
2022-12-12 00:00:00,16927.19,17088.9,17085.62,16952.26,2387.95527163,17133.710509480177,17137.747094015533,sell
2022-12-12 01:00:00,16922.32,16979.45,16951.92,16952.45,1247.82818064,17119.767393366317,17130.48054130904,hold
2022-12-12 02:00:00,16875.83,16959.2,16951.75,16905.52,2048.7523619,17103.28682464583,17121.65855929692,hold
2022-12-12 03:00:00,16877.71,16924.6,16905.28,16918.99,827.37157781,17089.110145826922,17113.710772657825,hold
2022-12-12 04:00:00,16903.74,16938.59,16918.99,16933.63,516.17896222,17077.150134609466,17106.648781573207,hold
2022-12-12 05:00:00,16924.54,16950.0,16934.35,16946.4,308.83863561,17067.0924319472,17100.36451562916,hold
2022-12-12 06:00:00,16927.04,16947.26,16946.13,16939.91,255.45851345,17057.30916795126,17094.072181682917,hold
2022-12-12 07:00:00,16910.15,16944.73,16940.16,16925.35,497.56866264,17047.15846272424,17087.45562553849,hold
2022-12-12 08:00:00,16903.72,16940.74,16925.35,16936.88,452.36185193,17038.675504053146,17081.550699046784,hold
2022-12-12 09:00:00,16932.16,16975.13,16936.03,16962.27,403.14224176,17032.79815758752,17076.87302457436,hold
2022-12-12 10:00:00,16959.93,17007.19,16962.28,16987.71,511.89713201,17029.329837773097,17073.376435375365,hold
2022-12-12 11:00:00,16980.0,16994.12,16989.01,16989.51,254.77545855,17026.266773329015,17070.087555556725,hold
2022-12-12 12:00:00,16922.42,17009.95,16989.5,16964.22,1028.45507415,17021.493944611397,17065.935886711362,hold
2022-12-12 13:00:00,16961.43,17006.49,16963.76,16973.27,640.35132297,17017.78441041052,17062.30193036974,hold
2022-12-12 14:00:00,16970.8,17053.89,16971.39,17020.59,1228.8012554,17018.000224994328,17060.66616839446,hold
2022-12-12 15:00:00,17005.35,17046.32,17020.58,17011.79,933.42474361,17017.52251537938,17058.749455908404,hold
2022-12-12 16:00:00,16990.68,17025.0,17011.79,17005.89,625.81719824,17016.627706504045,17056.67653606886,hold
2022-12-12 17:00:00,16984.27,17018.59,17005.34,17013.46,609.69419228,17016.384036772964,17054.98176994851,hold
2022-12-12 18:00:00,17006.56,17034.47,17012.34,17026.06,506.1784968,17017.128341636584,17053.847582891707,hold
2022-12-12 19:00:00,17008.62,17048.14,17025.91,17045.31,566.72279263,17019.296161510694,17053.512775719482,hold
2022-12-12 20:00:00,17045.33,17126.97,17046.05,17125.18,1049.56124566,17027.441072163718,17056.323255103034,hold
2022-12-12 21:00:00,17122.14,17220.0,17126.82,17177.23,1892.50251567,17038.963297381895,17061.064696079386,hold
2022-12-12 22:00:00,17143.08,17194.52,17176.51,17159.81,714.62389165,17048.259197583287,17064.937060939017,hold
2022-12-12 23:00:00,17155.2,17244.63,17159.81,17211.66,1151.39551306,17060.82849007688,17070.69090168651,hold
2022-12-13 00:00:00,17145.75,17241.44,17212.9,17159.51,891.49773856,17068.419375455585,17074.17400358116,hold
2022-12-13 01:00:00,17138.57,17169.75,17160.16,17146.14,718.74122551,17074.397885035924,17076.996199519155,hold
2022-12-13 02:00:00,17120.0,17157.88,17146.07,17152.5,760.62857939,17080.405740033162,17079.957132871343,buy
2022-12-13 03:00:00,17135.59,17168.46,17152.12,17154.42,636.12811868,17086.099144645996,17082.877245307758,hold
2022-12-13 04:00:00,17137.46,17191.62,17154.16,17172.17,552.61433809,17092.719979673227,17086.378921962358,hold
2022-12-13 05:00:00,17166.35,17199.0,17171.69,17190.67,410.03315753,17100.254596621442,17090.46876815991,hold
2022-12-13 06:00:00,17148.44,17220.03,17190.67,17159.69,696.02229575,17104.826550727485,17093.183326271286,hold
2022-12-13 07:00:00,17089.17,17187.15,17159.06,17172.1,1178.71884223,17110.001431440756,17096.278097790062,hold
2022-12-13 08:00:00,17161.14,17193.2,17172.09,17164.63,608.11580372,17114.20362902224,17098.958564543394,hold
2022-12-13 09:00:00,17161.05,17500.0,17164.78,17432.98,1680.18781642,17138.72488832822,17112.057444365222,hold
2022-12-13 10:00:00,17365.65,17482.65,17432.33,17394.66,2531.25314969,17158.412204610664,17123.139897527373,hold
2022-12-13 11:00:00,17387.93,17480.43,17394.67,17446.35,1484.25754768,17180.561265794462,17135.81480350669,hold
2022-12-13 12:00:00,17405.54,17499.99,17446.37,17428.38,1515.90636509,17199.624245348736,17147.287948467216,hold
2022-12-13 13:00:00,17401.06,17999.99,17428.38,17902.03,6256.45846618,17253.65545724499,17176.885675978305,hold
2022-12-13 14:00:00,17837.68,17958.87,17902.04,17875.56,2716.0864778,17301.494268226146,17204.284669077195,hold
2022-12-13 15:00:00,17730.29,17890.25,17875.53,17751.41,2671.33334295,17336.10317067029,17225.7405644075,hold
2022-12-13 16:00:00,17713.43,17834.84,17751.46,17750.74,2172.03325214,17367.99831138796,17246.32877756799,hold
2022-12-13 17:00:00,17611.25,17787.05,17750.22,17637.55,1942.05642595,17388.73305666581,17261.670786290815,hold
2022-12-13 18:00:00,17624.81,17732.94,17637.86,17711.42,2302.52930036,17413.55512922998,17279.30801035784,hold
2022-12-13 19:00:00,17692.67,17789.1,17711.42,17739.36,1510.33182207,17438.617042366135,17297.349264853612,hold
2022-12-13 20:00:00,17702.07,17778.97,17739.37,17746.29,1515.22007879,17462.284192953357,17314.954783878962,hold
2022-12-13 21:00:00,17727.5,17770.24,17745.43,17762.05,1698.45409848,17485.343101187715,17332.487929609197,hold
2022-12-13 22:00:00,17700.95,17780.57,17762.05,17770.18,989.00000627,17507.253631865584,17349.652324526483,hold
2022-12-13 23:00:00,17738.11,17814.73,17770.18,17773.18,878.42347534,17527.70950633746,17366.261252976426,hold
2022-12-14 00:00:00,17745.73,17827.27,17772.98,17816.6,1144.51894939,17549.931852003814,17383.92159599696,hold
2022-12-14 01:00:00,17768.46,17840.94,17816.58,17777.19,999.87723015,17567.413248003522,17399.34388635002,hold
2022-12-14 02:00:00,17748.69,17805.76,17777.23,17791.04,734.86791109,17584.615305849406,17414.704518257862,hold
2022-12-14 03:00:00,17776.48,17835.38,17791.04,17776.98,744.76226754,17599.412590014836,17428.911399894812,hold
2022-12-14 04:00:00,17750.0,17786.37,17777.43,17768.82,700.24458405,17612.443929244462,17442.241148918543,hold
2022-12-14 05:00:00,17731.58,17789.0,17768.64,17782.95,425.06565452,17625.559780841042,17455.602280333504,hold
2022-12-14 06:00:00,17758.34,17793.09,17782.95,17780.78,418.80896641,17637.499797699424,17468.354347771405,hold
2022-12-14 07:00:00,17774.33,17814.22,17780.78,17803.29,536.1914611,17650.252890184085,17481.48907923135,hold
2022-12-14 08:00:00,17790.22,17866.13,17803.27,17837.57,972.11750753,17664.661898631464,17495.45303690855,hold
2022-12-14 09:00:00,17783.08,17844.94,17836.9,17813.63,743.64263516,17676.120983352124,17507.930564872924,hold
2022-12-14 10:00:00,17792.15,17835.01,17812.22,17827.43,490.9773026,17687.760138478883,17520.459954485752,hold
2022-12-14 11:00:00,17806.31,17856.94,17826.37,17822.59,1004.11055857,17698.1316662882,17532.308191564745,hold
2022-12-14 12:00:00,17813.39,17923.78,17823.51,17909.34,1726.75007075,17714.37846118911,17547.09375267985,hold
2022-12-14 13:00:00,17860.84,17957.0,17909.99,17894.76,1830.38853407,17728.253964174564,17560.727723162996,hold
2022-12-14 14:00:00,17892.46,18090.94,17893.7,18060.91,3470.74994221,17753.84289000729,17580.342714411505,hold
2022-12-14 15:00:00,18020.27,18112.1,18060.9,18067.13,2639.68752371,17777.94189846827,17599.432411885566,hold
2022-12-14 16:00:00,18063.22,18158.01,18068.05,18103.7,3406.19393559,17803.00021397071,17619.207611419468,hold
2022-12-14 17:00:00,18077.08,18152.4,18102.75,18096.36,1700.46926566,17825.56635135758,17637.919469795175,hold
2022-12-14 18:00:00,17931.77,18385.36,18095.44,18236.54,6098.1256309,17857.179708945456,17661.39478470517,hold
2022-12-14 19:00:00,17700.04,18345.2,18229.94,17792.66,10399.04709739,17852.21665441119,17666.54244020693,hold
2022-12-14 20:00:00,17660.93,17951.77,17793.01,17767.23,5305.22161941,17845.679219456484,17670.49097196352,hold
2022-12-14 21:00:00,17766.73,17849.34,17767.5,17832.15,1351.33415946,17844.638510267527,17676.83054169044,hold
2022-12-14 22:00:00,17795.25,17879.44,17833.02,17836.42,1216.48747183,17844.006317170028,17683.088951820228,hold
2022-12-14 23:00:00,17779.16,17847.72,17837.2,17804.97,1235.78044237,17841.003523541563,17687.868600768456,hold
2022-12-15 00:00:00,17783.83,17856.26,17805.36,17793.58,1259.30308947,17837.355560192213,17692.014145836358,hold
2022-12-15 01:00:00,17608.19,17824.52,17792.62,17635.07,2089.17333338,17821.79513248512,17689.78104207807,hold
2022-12-15 02:00:00,17565.69,17729.37,17635.08,17720.15,2070.76126741,17813.97627614011,17690.97198160442,hold
2022-12-15 03:00:00,17705.91,17758.66,17720.15,17729.52,700.24399023,17807.47963951395,17692.483668600325,hold
2022-12-15 04:00:00,17683.41,17732.38,17729.75,17710.2,946.12669063,17799.996590320567,17693.17842669443,hold
2022-12-15 05:00:00,17693.77,17741.35,17710.51,17715.14,522.19416018,17793.46916029591,17694.039664863278,hold
2022-12-15 06:00:00,17709.22,17749.55,17715.14,17723.19,528.98772063,17788.06307104238,17695.182815260796,hold
2022-12-15 07:00:00,17689.0,17743.63,17722.48,17694.74,569.53494769,17780.88437326989,17695.165449956454,hold
2022-12-15 08:00:00,17622.71,17715.65,17694.75,17630.76,1219.60519473,17769.336344556825,17692.63974603659,hold
2022-12-15 09:00:00,17614.82,17699.32,17630.2,17698.39,979.27322325,17763.87893343707,17692.86524619202,hold
2022-12-15 10:00:00,17650.0,17699.96,17698.39,17668.12,682.87746159,17756.51286163422,17691.89484438057,hold
2022-12-15 11:00:00,17654.84,17732.1,17667.47,17727.05,1253.24006259,17754.246487662356,17693.27347793427,hold
2022-12-15 12:00:00,17664.25,17733.5,17728.89,17686.46,829.01742814,17749.03214245756,17693.006282721162,hold
2022-12-15 13:00:00,17458.41,17696.1,17686.34,17507.74,4611.77087216,17730.471208422365,17685.740938300725,hold
2022-12-15 14:00:00,17405.0,17551.18,17507.94,17455.01,3289.66959584,17709.281884697568,17676.6926662105,hold
2022-12-15 15:00:00,17376.67,17488.91,17454.54,17425.78,2557.42968342,17687.47404741314,17666.85295381009,hold
2022-12-15 16:00:00,17341.16,17439.79,17425.62,17396.69,2441.90696287,17665.106043765976,17656.25832817048,hold
2022-12-15 17:00:00,17374.51,17434.17,17396.69,17395.2,1350.66045267,17644.344040399363,17646.0207466736,sell
2022-12-15 18:00:00,17318.85,17417.06,17395.81,17398.14,2047.69990575,17625.405268060953,17636.299933078557,hold
2022-12-15 19:00:00,17391.28,17473.37,17398.14,17444.71,2011.35463435,17611.505632056265,17628.786602369593,hold
2022-12-15 20:00:00,17409.57,17459.5,17444.71,17418.58,1674.48511843,17596.665198821167,17620.543206198236,hold
2022-12-15 21:00:00,17341.97,17429.97,17416.95,17397.88,1598.96742441,17581.37402968108,17611.81131575909,hold
2022-12-15 22:00:00,17275.02,17407.18,17397.43,17343.15,1505.75286179,17563.049104320995,17601.275577886183,hold
2022-12-15 23:00:00,17292.83,17377.39,17343.37,17357.96,1094.70200213,17547.273019373228,17591.733790518098,hold
2022-12-16 00:00:00,17347.8,17427.5,17359.1,17426.87,1070.15483939,17538.011248652212,17585.268543831113,hold
2022-12-16 01:00:00,17376.76,17428.19,17426.87,17388.43,569.22874977,17526.50499875589,17577.5493852495,hold
2022-12-16 02:00:00,17386.49,17428.25,17387.08,17403.41,638.90464747,17517.036152697743,17570.72038974952,hold
2022-12-16 03:00:00,17401.13,17429.17,17403.4,17427.59,558.38123674,17510.155679413303,17565.107433288755,hold
